user_id,group,device_type,country,session_time,converted,revenue
7451,variant,mobile,TW,247.8250252452621,0,0.0
7452,variant,mobile,TW,357.4102392328245,1,160.8529255330647
7453,control,mobile,US,384.2191664090769,0,0.0
7454,control,desktop,US,288.6700417992701,0,0.0
7455,control,desktop,JP,305.4668451798673,0,0.0
7456,variant,desktop,JP,224.55756581852518,0,0.0
7457,variant,desktop,JP,279.28066419454825,0,0.0
7458,variant,desktop,JP,325.5219989000497,0,0.0
7459,control,mobile,US,317.7428270128889,0,0.0
7460,variant,mobile,US,274.6166075395147,0,0.0
7461,control,mobile,US,286.2878245761776,1,125.56694467634263
7462,variant,desktop,JP,277.6394631727724,0,0.0
7463,control,desktop,US,286.0767643140808,0,0.0
7464,control,desktop,TW,321.16174012590636,0,0.0
7465,control,desktop,JP,201.62314573154387,0,0.0
7466,variant,desktop,TW,296.2825242596039,0,0.0
7467,control,desktop,JP,317.49877678128445,0,0.0
7468,variant,desktop,US,271.47576571794616,1,119.8958593027946
7469,variant,mobile,JP,276.03334780175595,0,0.0
7470,variant,mobile,TW,277.4802779592275,1,59.81880301483706
7471,variant,desktop,JP,276.047501323142,0,0.0
7472,variant,desktop,TW,300.29418889251866,0,0.0
7473,control,desktop,US,306.4501379006892,0,0.0
7474,variant,mobile,TW,194.97428418831004,0,0.0
7475,variant,mobile,US,332.6440185736144,0,0.0
7476,variant,desktop,TW,285.50005578265205,1,57.11179626412682
7477,variant,mobile,US,396.6481587734267,0,0.0
7478,variant,mobile,TW,240.41757305506457,0,0.0
7479,control,mobile,US,256.6342745622834,0,0.0
7480,control,desktop,US,289.8545510708369,0,0.0
7481,variant,mobile,US,320.6612724843018,0,0.0
7482,control,mobile,TW,202.46163363142492,0,0.0
7483,control,desktop,TW,258.54499739419464,0,0.0
7484,variant,desktop,US,329.5660080286922,0,0.0
7485,control,mobile,JP,252.59380267837287,0,0.0
7486,variant,desktop,US,368.50131881881134,0,0.0
7487,control,mobile,JP,277.3058200575464,1,172.99798385094937
7488,control,mobile,US,255.03133993290515,0,0.0
7489,control,desktop,TW,330.51221288947596,0,0.0
7490,variant,desktop,JP,380.3808693412223,0,0.0
7491,control,mobile,TW,320.8198129371948,0,0.0
7492,control,desktop,JP,363.0214699611629,0,0.0
7493,variant,desktop,JP,383.8317670318482,0,0.0
7494,variant,mobile,JP,253.90706600362108,1,110.5791089031867
7495,control,mobile,JP,346.9195667029793,0,0.0
7496,variant,mobile,TW,223.82647453482264,0,0.0
7497,control,mobile,JP,321.2451265893192,0,0.0
7498,control,mobile,US,296.434105474259,0,0.0
7499,variant,mobile,US,362.1475101521031,0,0.0
7500,variant,desktop,JP,358.61257564924205,0,0.0
7501,variant,desktop,TW,328.4891675267201,1,169.83766568236604
7502,control,mobile,TW,314.9213949741409,0,0.0
7503,variant,desktop,JP,325.41843383609756,0,0.0
7504,control,desktop,TW,303.0885435688273,0,0.0
7505,variant,mobile,TW,296.9402129446048,0,0.0
7506,control,desktop,TW,372.1289086126221,0,0.0
7507,variant,desktop,JP,378.14449098390884,0,0.0
7508,control,mobile,US,292.91704011488963,1,141.67567042758645
7509,variant,desktop,US,311.88182015053724,0,0.0
7510,control,desktop,US,304.08276123863874,1,52.394259539250235
7511,variant,mobile,US,219.41507790314026,0,0.0
7512,variant,desktop,US,283.17822111939967,0,0.0
7513,control,desktop,TW,379.98521005240514,0,0.0
7514,variant,desktop,TW,262.51120624840945,0,0.0
7515,control,mobile,TW,405.72717311506506,0,0.0
7516,control,mobile,JP,358.6063154794691,0,0.0
7517,variant,desktop,TW,320.0749075273104,1,62.906727097777306
7518,control,desktop,US,328.04216429882104,0,0.0
7519,variant,mobile,TW,254.13966518324872,0,0.0
7520,variant,mobile,US,286.7385623887649,0,0.0
7521,control,desktop,TW,372.069955516088,0,0.0
7522,variant,mobile,US,269.27353304132333,0,0.0
7523,control,desktop,TW,353.05658784743997,0,0.0
7524,control,desktop,US,231.1479905281471,1,193.4358417064603
7525,variant,mobile,US,240.09207937624947,0,0.0
7526,variant,mobile,JP,395.06923327931577,0,0.0
7527,control,desktop,TW,299.4081426879838,0,0.0
7528,control,desktop,US,273.07500565028295,0,0.0
7529,variant,mobile,TW,368.1370413499481,0,0.0
7530,variant,desktop,US,362.2910777481752,0,0.0
7531,variant,mobile,JP,346.03772826286195,0,0.0
7532,variant,mobile,JP,271.5051040293947,0,0.0
7533,control,mobile,JP,285.65412120311623,0,0.0
7534,variant,mobile,JP,315.5814411862365,0,0.0
7535,control,mobile,US,334.71996710736187,0,0.0
7536,control,desktop,TW,274.57582129907314,0,0.0
7537,variant,mobile,JP,308.5368555310348,0,0.0
7538,control,mobile,JP,313.3695650398703,0,0.0
7539,variant,mobile,JP,364.3384878187627,0,0.0
7540,control,mobile,TW,337.7232914467559,0,0.0
7541,variant,mobile,US,224.65991775823545,0,0.0
7542,control,mobile,US,289.31848457573074,0,0.0
7543,control,mobile,US,253.56083150082918,0,0.0
7544,variant,desktop,US,328.40437103058366,0,0.0
7545,variant,desktop,TW,346.15766752525224,0,0.0
7546,control,desktop,TW,305.07779928051224,0,0.0
7547,control,desktop,TW,286.5936484686075,0,0.0
7548,variant,mobile,JP,303.45848965179914,0,0.0
7549,control,desktop,TW,310.4459636738877,0,0.0
7550,variant,mobile,US,267.99501741415463,0,0.0
7551,control,desktop,TW,239.06444496153173,0,0.0
7552,variant,desktop,JP,197.49304787223235,0,0.0
7553,control,mobile,US,363.3591065869442,1,195.1033335991275
7554,variant,mobile,TW,324.8183121817483,1,69.7229749301818
7555,variant,desktop,US,318.1255505672086,0,0.0
7556,control,desktop,US,363.2599443976475,0,0.0
7557,variant,desktop,TW,237.22659951537915,0,0.0
7558,control,desktop,TW,213.21845620724906,1,174.79275942959129
7559,variant,mobile,JP,319.2115958259545,0,0.0
7560,variant,desktop,TW,314.6635687721715,1,88.46820106339987
7561,variant,desktop,TW,213.43465951636233,0,0.0
7562,control,desktop,TW,317.97605310702363,0,0.0
7563,variant,desktop,US,279.9888523800216,1,185.79311929307565
7564,control,desktop,JP,259.6455970131209,1,50.750908501439376
7565,variant,mobile,US,283.32881458587934,0,0.0
7566,control,mobile,TW,177.9235714540765,0,0.0
7567,control,mobile,JP,270.4312888304031,0,0.0
7568,control,mobile,TW,264.78527152578977,0,0.0
7569,variant,mobile,US,327.85512234680704,0,0.0
7570,control,desktop,US,292.0884931744557,0,0.0
7571,variant,mobile,TW,331.94344368394405,0,0.0
7572,control,mobile,JP,172.52303276316596,0,0.0
7573,control,desktop,US,258.0450888714476,0,0.0
7574,control,mobile,TW,327.7998525785722,1,118.37480187792653
7575,control,mobile,TW,284.55676847134225,0,0.0
7576,variant,mobile,TW,342.27302664871837,1,67.00011487582043
7577,control,mobile,JP,209.76985453053885,0,0.0
7578,control,desktop,TW,336.55554198447373,1,80.55134237358071
7579,variant,desktop,TW,268.043039110748,0,0.0
7580,control,mobile,US,263.19014578086626,0,0.0
7581,control,desktop,TW,349.5523523463726,0,0.0
7582,control,mobile,JP,358.0950564978253,0,0.0
7583,control,desktop,TW,351.7349848043641,0,0.0
7584,variant,desktop,JP,401.9320962524133,0,0.0
7585,variant,desktop,TW,363.3401804221667,0,0.0
7586,control,desktop,TW,260.2281708133851,0,0.0
7587,variant,desktop,TW,307.08190640678254,0,0.0
7588,variant,desktop,JP,281.99010457575326,1,164.57294317414397
7589,control,desktop,US,401.45449299745326,0,0.0
7590,variant,desktop,JP,355.2434977349355,0,0.0
7591,control,desktop,US,290.5559931643272,0,0.0
7592,variant,desktop,JP,343.8954898876501,0,0.0
7593,variant,desktop,TW,238.39007668434476,0,0.0
7594,variant,mobile,TW,312.5130868822736,0,0.0
7595,control,desktop,US,253.10387536984578,0,0.0
7596,variant,mobile,US,215.57038996862966,0,0.0
7597,control,desktop,JP,339.2268118764917,0,0.0
7598,control,mobile,JP,345.4295547593776,0,0.0
7599,variant,mobile,US,322.86063181059933,0,0.0
7600,control,mobile,US,290.85164797167494,1,159.84136959733652
7601,variant,desktop,JP,236.68206725767953,0,0.0
7602,control,desktop,US,241.93265646413764,0,0.0
7603,control,desktop,US,251.53600101306014,0,0.0
7604,variant,desktop,US,288.3163354137538,0,0.0
7605,variant,mobile,US,353.8089366802458,0,0.0
7606,variant,desktop,TW,353.02021055393266,0,0.0
7607,variant,desktop,TW,217.57162001935615,0,0.0
7608,control,desktop,US,265.33833316415263,1,166.96015849276907
7609,control,desktop,JP,263.99194902140806,0,0.0
7610,control,desktop,TW,173.42084357493772,0,0.0
7611,variant,desktop,JP,328.3060473474954,0,0.0
7612,control,desktop,JP,287.6920087840739,0,0.0
7613,variant,desktop,TW,294.3428731684512,0,0.0
7614,control,mobile,JP,367.2935529187819,0,0.0
7615,variant,mobile,JP,304.4154506642179,0,0.0
7616,control,desktop,US,278.4634767516991,0,0.0
7617,control,desktop,US,328.60388105024714,0,0.0
7618,variant,desktop,US,352.9435923287781,0,0.0
7619,control,desktop,TW,314.82337830246126,0,0.0
7620,variant,mobile,US,334.45947993490745,0,0.0
7621,control,mobile,JP,292.7216175128558,0,0.0
7622,control,desktop,JP,295.9071126820169,0,0.0
7623,variant,mobile,JP,305.65103551494144,0,0.0
7624,variant,mobile,JP,262.34395247836693,0,0.0
7625,control,desktop,JP,271.59691928151994,1,109.05987519271478
7626,control,desktop,TW,368.89398209092366,0,0.0
7627,control,desktop,JP,400.39780479311605,0,0.0
7628,control,mobile,TW,379.609895701909,0,0.0
7629,control,mobile,JP,233.83713216157264,0,0.0
7630,control,desktop,TW,229.00712327075138,0,0.0
7631,variant,desktop,TW,240.46452840274196,0,0.0
7632,variant,mobile,JP,306.719372093974,0,0.0
7633,variant,mobile,JP,159.56377038211681,0,0.0
7634,control,desktop,JP,270.55992166902496,0,0.0
7635,control,mobile,JP,370.35496445805563,0,0.0
7636,control,desktop,US,349.1219415364454,0,0.0
7637,variant,desktop,US,274.5452674713246,0,0.0
7638,variant,mobile,TW,278.3322279414681,1,109.25583042437222
7639,control,mobile,TW,328.36208534034523,1,54.10951367572515
7640,control,mobile,US,346.76343776220995,0,0.0
7641,variant,desktop,TW,273.343136613012,0,0.0
7642,variant,desktop,JP,288.28169891402814,0,0.0
7643,variant,desktop,TW,271.69951357399884,0,0.0
7644,control,desktop,TW,233.4325279312393,0,0.0
7645,control,desktop,TW,289.0128125989093,1,53.39145027228461
7646,control,desktop,US,285.20362298956184,0,0.0
7647,variant,mobile,US,236.96779420056723,0,0.0
7648,variant,desktop,TW,332.30404688188645,0,0.0
7649,control,desktop,JP,324.16603393129446,1,79.18341127715331
7650,control,desktop,TW,334.7859850422538,0,0.0
7651,variant,desktop,US,261.5964822267816,0,0.0
7652,control,mobile,JP,200.82121609426764,0,0.0
7653,variant,desktop,TW,323.3665564822825,0,0.0
7654,variant,mobile,US,266.7943642685143,1,143.1738888423776
7655,control,mobile,JP,255.46659333771495,1,187.90966215309703
7656,variant,desktop,TW,237.14734626782786,0,0.0
7657,control,desktop,US,286.2338735956423,0,0.0
7658,variant,mobile,JP,378.86636485252365,1,78.42037243015103
7659,variant,mobile,TW,274.72752393222424,0,0.0
7660,control,desktop,JP,245.50984779165333,1,181.13326025179032
7661,variant,mobile,JP,332.5966700515014,0,0.0
7662,control,desktop,JP,308.6406139885642,0,0.0
7663,control,desktop,US,194.03493161558964,0,0.0
7664,variant,mobile,TW,333.1173159876643,0,0.0
7665,control,desktop,JP,406.42338842508,0,0.0
7666,control,desktop,JP,169.97320362854882,0,0.0
7667,control,desktop,JP,238.2146987988938,0,0.0
7668,control,mobile,US,157.57364556741967,0,0.0
7669,control,mobile,JP,296.2347789629583,0,0.0
7670,control,mobile,US,349.51931183056763,0,0.0
7671,variant,desktop,US,305.27503748981394,0,0.0
7672,control,mobile,JP,369.59978490563344,1,120.5888611470111
7673,variant,mobile,JP,341.5275145165067,0,0.0
7674,variant,mobile,US,385.10736617510884,0,0.0
7675,control,desktop,US,358.01053840535474,0,0.0
7676,variant,desktop,JP,279.8528465695248,0,0.0
7677,variant,mobile,US,303.336322811742,0,0.0
7678,control,mobile,US,256.5661542259513,0,0.0
7679,control,mobile,JP,288.4671915565976,0,0.0
7680,control,desktop,JP,303.091583600906,0,0.0
7681,variant,mobile,TW,295.7546338232323,0,0.0
7682,variant,desktop,JP,367.1126763151805,0,0.0
7683,control,desktop,JP,283.49159687465846,0,0.0
7684,control,desktop,JP,253.39567932213214,0,0.0
7685,variant,mobile,TW,256.51944825484065,0,0.0
7686,variant,mobile,US,332.75501358112655,0,0.0
7687,variant,desktop,JP,229.84307959555002,0,0.0
7688,variant,desktop,JP,289.9406914924541,0,0.0
7689,control,desktop,TW,366.3750122727711,0,0.0
7690,variant,desktop,TW,314.6299222870415,0,0.0
7691,variant,mobile,TW,296.26973054406227,0,0.0
7692,variant,mobile,US,298.2044798180785,0,0.0
7693,variant,desktop,TW,248.52177038864136,1,94.36561656012648
7694,control,desktop,US,257.14326447827295,0,0.0
7695,control,desktop,JP,290.2409163542711,0,0.0
7696,variant,mobile,JP,313.56365150546463,0,0.0
7697,variant,desktop,JP,347.40750059010554,0,0.0
7698,control,mobile,TW,304.6280308585717,0,0.0
7699,control,desktop,JP,367.6387087877124,0,0.0
7700,variant,mobile,TW,380.2599007604763,0,0.0
7701,variant,mobile,US,339.7633606241102,0,0.0
7702,control,desktop,JP,361.24907040279425,1,149.7435148517716
7703,control,mobile,US,250.4643239305953,0,0.0
7704,control,mobile,TW,242.54005326559687,0,0.0
7705,control,mobile,TW,325.89866881450826,0,0.0
7706,control,mobile,JP,232.93950940664763,0,0.0
7707,control,desktop,JP,285.48140779920334,0,0.0
7708,variant,desktop,TW,338.55959526648695,0,0.0
7709,control,desktop,JP,370.66864623426034,0,0.0
7710,control,desktop,JP,287.28921748559674,0,0.0
7711,control,desktop,US,267.5027852346155,0,0.0
7712,control,mobile,TW,316.0230810755791,0,0.0
7713,variant,mobile,US,246.32282782380554,0,0.0
7714,variant,mobile,JP,291.33606758532864,0,0.0
7715,control,mobile,US,299.5999975861859,1,117.70528306175856
7716,variant,desktop,TW,298.60080036646025,0,0.0
7717,variant,desktop,US,304.4251736908941,0,0.0
7718,variant,mobile,US,258.27425722139293,1,63.4412196788109
7719,variant,desktop,JP,263.65035036907915,0,0.0
7720,variant,mobile,TW,262.644186948369,0,0.0
7721,variant,mobile,JP,218.99528304024716,0,0.0
7722,control,desktop,JP,317.0915160923053,0,0.0
7723,control,desktop,TW,344.7328725846003,0,0.0
7724,control,desktop,US,339.8155041426768,0,0.0
7725,control,desktop,JP,286.8751569769623,0,0.0
7726,control,desktop,US,259.4497380268056,1,91.41368000790845
7727,variant,desktop,TW,337.21573211813444,0,0.0
7728,control,desktop,JP,331.9461511187276,0,0.0
7729,control,mobile,US,310.8710321218148,0,0.0
7730,variant,desktop,US,387.21556262116366,0,0.0
7731,variant,mobile,JP,298.67872393164686,0,0.0
7732,control,mobile,TW,287.15550080375556,1,113.78735637411907
7733,variant,desktop,US,280.00913344626997,0,0.0
7734,variant,mobile,TW,221.95611467595964,0,0.0
7735,variant,desktop,JP,333.06699820711464,0,0.0
7736,variant,mobile,US,294.72573164211116,0,0.0
7737,control,mobile,US,325.49656206783976,0,0.0
7738,variant,mobile,US,392.093900104562,0,0.0
7739,control,desktop,TW,280.46241150476914,0,0.0
7740,control,mobile,US,183.09956416042243,0,0.0
7741,variant,mobile,US,324.0535184755386,0,0.0
7742,variant,mobile,JP,308.3429694946338,0,0.0
7743,variant,desktop,US,263.377306201434,0,0.0
7744,control,mobile,TW,319.8633167810749,0,0.0
7745,variant,desktop,JP,339.30481600521875,0,0.0
7746,variant,mobile,JP,252.66950448942262,0,0.0
7747,variant,mobile,US,284.9334069298309,0,0.0
7748,variant,mobile,JP,373.8376864924464,0,0.0
7749,variant,desktop,US,263.9188904385318,1,101.23390444896005
7750,control,mobile,JP,303.33348777068926,0,0.0
7751,variant,mobile,TW,168.77944169780577,1,191.6857122411679
7752,variant,mobile,US,225.90772494593526,1,102.06079454233293
7753,variant,mobile,TW,307.87587486664,0,0.0
7754,control,desktop,US,361.39939047928004,0,0.0
7755,variant,mobile,TW,231.89851589994996,0,0.0
7756,control,mobile,TW,303.72820310302484,0,0.0
7757,control,mobile,JP,281.21410454731415,0,0.0
7758,variant,mobile,US,347.6544027496247,0,0.0
7759,variant,desktop,JP,239.10983473387074,0,0.0
7760,variant,mobile,TW,321.50388241837425,0,0.0
7761,control,mobile,US,267.31546565018715,0,0.0
7762,control,desktop,TW,311.15190124132374,0,0.0
7763,control,mobile,TW,303.4465526154236,0,0.0
7764,control,mobile,TW,287.4110462928691,0,0.0
7765,control,mobile,TW,323.8905923134692,0,0.0
7766,control,desktop,JP,302.1826367151481,0,0.0
7767,variant,mobile,TW,293.3596848961653,0,0.0
7768,variant,desktop,JP,282.17917329886285,0,0.0
7769,control,desktop,TW,303.8799194872669,0,0.0
7770,variant,desktop,US,311.1021774073036,0,0.0
7771,variant,desktop,TW,250.54289599596893,0,0.0
7772,control,desktop,TW,282.52643810413116,0,0.0
7773,control,desktop,US,247.24070276844137,1,120.7894932735794
7774,variant,desktop,US,298.0077288609607,1,161.73892011564544
7775,control,mobile,TW,270.3833897572986,0,0.0
7776,control,mobile,TW,338.5391573990628,1,125.92347075866486
7777,variant,desktop,JP,333.63634888783446,0,0.0
7778,control,desktop,US,253.86257182178153,0,0.0
7779,variant,desktop,US,299.88463273007625,0,0.0
7780,variant,desktop,JP,331.92582896241817,0,0.0
7781,variant,desktop,TW,291.23458399179856,0,0.0
7782,variant,desktop,TW,263.5891237597228,0,0.0
7783,variant,mobile,US,245.3798235977602,0,0.0
7784,control,mobile,JP,342.71337807891814,0,0.0
7785,control,desktop,TW,345.1356574142485,0,0.0
7786,control,desktop,US,289.60262005629755,0,0.0
7787,control,desktop,TW,338.3068792263339,1,154.7222982159852
7788,variant,mobile,TW,151.73947350573295,0,0.0
7789,variant,desktop,TW,366.3777325354618,0,0.0
7790,control,mobile,US,292.15275973614104,0,0.0
7791,variant,mobile,JP,307.0888280399745,0,0.0
7792,control,mobile,JP,283.97411381670156,0,0.0
7793,control,desktop,TW,369.78537409337525,0,0.0
7794,control,desktop,JP,246.96341880222332,0,0.0
7795,variant,mobile,TW,373.7230163303418,0,0.0
7796,variant,mobile,US,319.81354604725556,0,0.0
7797,variant,mobile,US,331.13321079590787,0,0.0
7798,variant,mobile,US,283.5397718335542,0,0.0
7799,control,desktop,TW,234.58904010518148,0,0.0
7800,variant,mobile,JP,346.5255382768051,0,0.0
7801,variant,desktop,US,315.57041755946653,1,163.60917497427533
7802,variant,mobile,TW,368.0811729154409,0,0.0
7803,control,desktop,JP,290.31118398921507,1,86.08630620568911
7804,control,mobile,JP,279.0384310550543,0,0.0
7805,variant,desktop,JP,369.4044118320151,0,0.0
7806,variant,desktop,TW,395.5947082248722,0,0.0
7807,variant,desktop,TW,300.4673588182865,0,0.0
7808,variant,mobile,TW,262.3621251571447,0,0.0
7809,control,desktop,US,340.52653813947745,0,0.0
7810,variant,mobile,TW,287.2989716914663,0,0.0
7811,variant,desktop,US,329.9631412700399,0,0.0
7812,variant,desktop,US,287.03620128106235,0,0.0
7813,control,mobile,US,378.2007009105906,0,0.0
7814,control,desktop,TW,265.025524747465,0,0.0
7815,variant,desktop,US,324.026483126098,0,0.0
7816,variant,mobile,TW,275.5649014883938,0,0.0
7817,variant,desktop,TW,285.9246719289616,0,0.0
7818,variant,desktop,US,279.39721726197115,0,0.0
7819,variant,desktop,US,336.9304033046708,0,0.0
7820,control,desktop,US,345.9181557466935,0,0.0
7821,control,mobile,TW,327.88694144661855,1,187.0535260305124
7822,control,desktop,TW,294.6008266627365,0,0.0
7823,variant,desktop,US,307.00900155007963,0,0.0
7824,control,desktop,US,344.88607842297125,0,0.0
7825,control,desktop,JP,346.4655793603803,0,0.0
7826,control,desktop,US,165.48621843232326,0,0.0
7827,variant,desktop,JP,286.3888914113652,0,0.0
7828,variant,desktop,JP,288.7870604280257,0,0.0
7829,control,desktop,TW,333.46262820630807,0,0.0
7830,variant,mobile,TW,296.66145911446273,0,0.0
7831,control,mobile,JP,335.95916904746434,0,0.0
7832,control,mobile,JP,246.0669614484724,0,0.0
7833,control,mobile,US,313.002725773039,0,0.0
7834,control,desktop,JP,345.01028267252474,0,0.0
7835,variant,desktop,US,226.2808565340926,0,0.0
7836,variant,mobile,TW,425.68217341044516,0,0.0
7837,variant,mobile,US,359.544296643326,1,83.23543079056635
7838,variant,mobile,TW,300.0676651232821,0,0.0
7839,control,desktop,JP,258.5795946380616,0,0.0
7840,variant,desktop,JP,291.2457424863147,0,0.0
7841,control,mobile,JP,304.19011798056704,0,0.0
7842,variant,mobile,US,322.0331278406024,0,0.0
7843,variant,mobile,TW,375.03304247300156,0,0.0
7844,variant,mobile,TW,276.1950765278577,0,0.0
7845,control,mobile,TW,328.13549187862805,0,0.0
7846,control,desktop,TW,235.37854186999436,0,0.0
7847,control,mobile,TW,279.3199642837366,0,0.0
7848,control,desktop,US,318.83584239346794,0,0.0
7849,variant,mobile,TW,334.56312455044025,0,0.0
7850,control,mobile,JP,262.338376166769,0,0.0
7851,control,desktop,TW,277.9604151994043,0,0.0
7852,variant,mobile,JP,373.0278317791773,0,0.0
7853,variant,desktop,US,358.0954309814023,0,0.0
7854,control,desktop,US,310.4228608526183,0,0.0
7855,variant,mobile,JP,188.16774233896422,0,0.0
7856,control,mobile,TW,425.5566273845004,1,186.6429782441111
7857,variant,desktop,US,299.00342191713776,0,0.0
7858,control,desktop,US,284.37164709893364,0,0.0
7859,control,mobile,US,273.88200370729425,0,0.0
7860,control,desktop,TW,318.81835185995544,0,0.0
7861,control,mobile,JP,319.3291294585465,0,0.0
7862,control,desktop,JP,347.53139365632563,0,0.0
7863,variant,mobile,TW,253.69689178254936,0,0.0
7864,control,desktop,US,284.3752560929369,0,0.0
7865,control,desktop,TW,401.5272861612101,0,0.0
7866,control,mobile,TW,311.2295316624996,0,0.0
7867,control,desktop,JP,291.3737813336627,0,0.0
7868,control,desktop,TW,252.91911172081493,0,0.0
7869,variant,desktop,TW,325.2967152910376,0,0.0
7870,variant,desktop,US,351.55091085212223,0,0.0
7871,control,desktop,US,343.7293822904904,0,0.0
7872,variant,desktop,JP,287.05995681955415,0,0.0
7873,control,desktop,US,318.0626141681768,0,0.0
7874,variant,mobile,TW,383.5829718324306,0,0.0
7875,variant,desktop,TW,353.54411460857347,0,0.0
7876,control,desktop,TW,260.791862890334,0,0.0
7877,variant,mobile,JP,172.6997467689265,1,91.87260456082498
7878,variant,desktop,US,314.83862535421173,0,0.0
7879,control,desktop,TW,339.9284063374216,0,0.0
7880,control,mobile,US,245.53877540633687,0,0.0
7881,variant,desktop,US,299.5605238938611,0,0.0
7882,variant,desktop,US,286.81504670634604,0,0.0
7883,variant,mobile,US,305.21431611160995,0,0.0
7884,control,mobile,JP,272.76518564401437,1,158.79253660237086
7885,variant,desktop,JP,364.5255498813997,0,0.0
7886,variant,desktop,JP,307.3984440316381,0,0.0
7887,variant,mobile,TW,256.0491556917625,0,0.0
7888,control,desktop,TW,345.87310767968603,0,0.0
7889,control,mobile,TW,236.79062020041476,0,0.0
7890,control,mobile,JP,364.22471887675664,0,0.0
7891,control,mobile,US,349.5529712111282,0,0.0
7892,variant,desktop,JP,369.4887647660393,0,0.0
7893,control,mobile,TW,292.0876813779192,0,0.0
7894,variant,mobile,TW,275.19430101083117,0,0.0
7895,variant,mobile,US,304.20108804665466,0,0.0
7896,variant,desktop,JP,295.7781606822234,0,0.0
7897,variant,desktop,US,267.3631857218244,0,0.0
7898,control,desktop,JP,272.3188342937179,0,0.0
7899,control,mobile,TW,281.6813576366768,1,78.92938749782223
7900,control,desktop,US,241.49981567800688,0,0.0
7901,control,desktop,US,333.89816447996674,0,0.0
7902,control,mobile,JP,297.3851431214497,0,0.0
7903,variant,mobile,JP,284.58107653831763,0,0.0
7904,control,desktop,JP,244.4822919529161,0,0.0
7905,control,desktop,TW,241.98135111662674,0,0.0
7906,control,mobile,JP,396.79570253612064,0,0.0
7907,control,desktop,TW,268.6371268569215,1,64.98997848932123
7908,variant,mobile,JP,330.5264197104663,0,0.0
7909,variant,mobile,JP,308.1317234950088,0,0.0
7910,variant,desktop,TW,161.2405769445949,1,155.92485552201418
7911,variant,desktop,JP,389.6225411569296,0,0.0
7912,variant,desktop,TW,334.2041989388058,0,0.0
7913,control,desktop,TW,261.61649228475954,0,0.0
7914,variant,mobile,JP,298.5816747785202,0,0.0
7915,variant,desktop,JP,242.5408316298167,0,0.0
7916,variant,desktop,US,391.3110239230567,0,0.0
7917,control,desktop,JP,254.61711458792678,0,0.0
7918,control,mobile,US,273.845800165267,0,0.0
7919,variant,desktop,JP,263.52194609262045,1,101.15821792778084
7920,control,desktop,TW,304.01897001045853,0,0.0
7921,control,mobile,TW,368.51582500696566,0,0.0
7922,variant,mobile,US,389.4687224547579,0,0.0
7923,control,mobile,JP,280.05019278888517,0,0.0
7924,control,mobile,US,318.91294911589614,0,0.0
7925,control,mobile,JP,304.0952706302037,1,164.23751037352008
7926,variant,desktop,JP,250.9195367777971,0,0.0
7927,variant,mobile,TW,421.1277787297972,0,0.0
7928,variant,mobile,US,368.13797811481277,0,0.0
7929,control,mobile,TW,309.45579248555174,1,195.4287302385368
7930,variant,mobile,TW,379.0938046749494,0,0.0
7931,control,mobile,TW,360.60533563589024,0,0.0
7932,control,mobile,US,304.0930670540878,0,0.0
7933,control,mobile,JP,316.29818026639964,0,0.0
7934,variant,mobile,JP,375.6063071188327,1,180.23456213638755
7935,variant,desktop,US,252.69232094351597,0,0.0
7936,variant,desktop,JP,383.684534866067,1,121.67154619340883
7937,variant,desktop,US,288.74437196574416,0,0.0
7938,control,mobile,US,376.2338371423784,0,0.0
7939,variant,mobile,JP,299.738670126859,0,0.0
7940,control,mobile,TW,316.8803111236486,0,0.0
7941,variant,desktop,US,298.28458217137705,0,0.0
7942,variant,mobile,US,273.40781885943863,0,0.0
7943,variant,mobile,US,286.49725509278437,0,0.0
7944,control,mobile,US,368.9555701584284,0,0.0
7945,control,desktop,JP,184.29180086637658,0,0.0
7946,control,desktop,JP,238.05170275975814,0,0.0
7947,control,mobile,US,263.7264145320949,0,0.0
7948,control,desktop,TW,246.08276037819894,0,0.0
7949,variant,mobile,JP,375.49898052077447,1,67.52873809386034
7950,control,mobile,TW,362.88384889266024,1,148.5183920081409
7951,control,desktop,TW,329.60159046973075,0,0.0
7952,control,desktop,US,268.1097966261232,0,0.0
7953,control,desktop,JP,366.75259333970683,0,0.0
7954,variant,desktop,US,220.5935037002228,0,0.0
7955,control,mobile,US,407.0991320073968,1,193.71764416073933
7956,variant,mobile,TW,265.7685101411225,0,0.0
7957,variant,desktop,TW,286.8982389079281,0,0.0
7958,variant,desktop,TW,278.5328074752643,0,0.0
7959,control,mobile,US,246.34462929506617,1,72.80665502219979
7960,variant,mobile,US,396.25565619684596,1,141.09098371545676
7961,control,mobile,US,339.44473153922434,0,0.0
7962,control,mobile,US,360.77352710398935,0,0.0
7963,control,desktop,US,238.81653639696145,0,0.0
7964,control,desktop,US,309.0468913502,0,0.0
7965,control,desktop,US,326.0514344665702,0,0.0
7966,variant,mobile,US,313.53782617749215,0,0.0
7967,variant,mobile,JP,241.9813274466,0,0.0
7968,control,desktop,JP,353.77500105653183,1,81.00798952771508
7969,variant,desktop,JP,306.0775041392577,1,193.7299791746364
7970,control,desktop,JP,252.25179821784985,0,0.0
7971,variant,mobile,US,207.23747302236683,0,0.0
7972,variant,desktop,US,330.333325674494,0,0.0
7973,variant,mobile,TW,422.52278670657506,1,113.66579720537442
7974,variant,desktop,TW,249.23728633268593,1,60.23130968609726
